19327,12073.0
19328,15891.0
19329,9025.0
19330,14977.0
19331,16862.0
19332,18056.0
19333,30047.0
19334,14133.0
19335,9751.0
19336,8360.0
19337,17471.0
19338,17715.0
19339,18915.0
19340,13471.0
19341,13798.0
19342,11115.0
19343,13714.0
19344,7474.0
19345,15509.0
19346,15302.0
19347,15870.0
19348,22079.0
19349,15118.0
19350,7208.0
19351,16317.0
19352,30944.0
19353,14389.0
19354,27911.0
19355,13232.0
19356,13137.0
19357,7913.0
19358,10571.0
19359,10252.0
19360,16804.0
19361,7287.0
19362,8377.0
19363,8086.0
19364,11334.0
19365,7376.0
19366,18512.0
19367,16002.0
19368,11141.0
19369,12537.0
19370,17950.0
19371,15191.0
19372,10175.0
19373,12905.0
19374,16351.0
19375,10304.0
19376,14272.0
19377,17864.0
19378,12657.0
19379,22530.0
19380,21420.0
20745,12809.0
20746,14026.0
20747,11188.0
20748,33378.0
20749,9391.0
20750,13416.0
20751,30673.0
20752,8218.0
20753,14388.0
20754,13930.0
20755,62632.0
20756,36361.0
20757,13809.0
20758,21657.0
20759,18438.0
20760,23166.0
20761,27764.0
20762,14420.0
20763,12115.0
20764,6113.0
20765,21452.0
20766,26058.0
20767,25382.0
20768,15077.0
20769,43564.0
20770,17573.0
20771,11003.0
20772,19606.0
20773,20781.0
20774,12224.0
20775,54350.0
20776,24176.0
20777,19668.0
20778,18012.0
20779,24119.0
20780,8523.0
20781,11887.0
20782,12026.0
20783,18100.0
20784,17234.0
20785,11937.0
20786,13221.0
20787,12433.0
20788,18914.0
20789,19310.0
20790,17615.0
20791,8539.0
20792,9375.0
20793,11836.0
20794,14067.0
20795,15791.0
20796,6259.0
20797,17152.0
20798,32538.0
20799,40802.0
20800,19103.0
20801,26302.0
20802,16053.0
20803,20207.0
20804,24992.0
20805,10261.0
20806,13644.0
20807,9986.0
20808,9242.0
20809,16953.0
20810,13708.0
20811,22514.0
20812,13110.0
20813,10648.0
20814,42070.0
20815,9159.0
20816,13248.0
20817,41269.0
20818,23197.0
20819,35044.0
20820,12753.0
20821,21490.0
20822,13867.0
20823,41363.0
20824,22332.0
20825,18605.0
20826,7015.0
20827,14055.0
20828,14497.0
20829,20679.0
20830,16635.0
20831,14848.0
20832,15794.0
20833,16554.0
20834,33932.0
20835,7385.0
20836,15333.0
20837,14471.0
20838,12131.0
20839,18052.0
20840,13737.0
20841,10103.0
20842,13707.0
20843,17462.0
20844,13860.0
20845,18120.0
20846,13416.0
20847,24898.0
20848,25776.0
20849,12696.0
20850,14103.0
20851,11002.0
20852,9144.0
20853,8052.0
20854,38382.0
20855,10470.0
20856,13731.0
20857,13039.0
20858,8957.0
20859,23625.0
20860,15000.0
20861,12504.0
20862,14155.0
20863,20215.0
20864,11581.0
20865,17499.0
20866,24368.0
20867,17220.0
20868,7980.0
20869,14450.0
20870,31636.0
20871,10742.0
20872,9858.0
20873,16410.0
20874,16780.0
20875,14056.0
20876,6696.0
20877,14095.0
20878,24103.0
20879,12170.0
20880,20016.0
20881,12911.0
20882,13009.0
20883,23144.0
20884,16530.0
20885,8577.0
20886,19805.0
20887,11238.0
20888,11853.0
20889,16668.0
20890,9043.0
20891,11749.0
20892,43415.0
20893,15638.0
20894,12106.0
20895,10536.0
20896,11883.0
20897,13042.0
