19204,22579.08593368601
19205,29346.81332327157
19206,15965.467524028692
19207,10232.029246115786
19208,35623.53803524427
19209,39100.80852577163
19210,14430.82138675996
19211,25040.281978724463
19212,13772.834238291798
19213,12270.637880352393
19214,24470.61246286573
19215,15651.245144570565
19216,10110.554235439755
19217,34900.56718298046
19218,17895.2728074131
19219,16425.15839737831
19220,13534.406032396713
19221,42770.59179839651
19222,13591.307744538579
19223,19844.471054113117
19224,17518.60168539722
19225,10076.807742898442
19226,12085.155900501855
19227,10774.817507710064
19228,15255.3908350171
19229,9838.817677069197
19230,29493.699376020366
19231,30691.06611357681
19232,11008.074577071362
19233,11767.827251244064
19234,10480.951835488107
19235,13218.725065420482
19236,38805.34718965547
19237,23292.384340506942
19238,16567.021207848353
19239,19899.23219609398
19240,18545.256651104133
19241,26303.634984185694
19242,14509.489684848439
19243,15035.963008391163
19244,15536.069525903898
19245,16568.03048273479
19246,11479.688439695103
19247,13237.690832702217
19248,49246.00177388087
19249,10193.930212137158
19250,19058.38700711811
19251,25145.158963304402
19252,12236.05608457825
19253,9481.804514122969
19254,15592.833207020276
19255,20956.2419252203
19256,16130.577295151757
19257,9893.159541445992
19258,8194.034056215263
19259,12923.99128907952
19260,23496.149109414295
19261,11769.953564099787
19262,15539.94686586751
19263,14730.993083825393
19264,28904.88758993118
19265,14611.59161877422
19266,12850.825422568949
19267,26293.533554739584
19268,14786.46460189273
19269,10748.146974430103
19270,23607.020891125423
19271,22314.710668731397
19272,10965.593566950572
19273,20795.163302527108
19274,12381.637072486288
19275,16793.336323954663
19276,12411.07404728462
19277,17195.27499130688
19278,18144.826030164342
19279,27224.38009907193
19280,16249.454495536984
19281,24414.150297307693
19282,7533.222953497372
19283,11164.518127809006
19284,8676.572392077165
19285,22841.895925691628
19286,11351.726148001646
19287,13024.670306261425
19288,16813.496512898724
19289,26891.6653882
19290,15006.367747736189
19291,17949.570915401244
19292,13302.473390729925
19293,24147.766773563933
19294,11530.837636126043
19295,20649.5496095027
19296,18254.80863120848
19297,34687.75540634857
19298,25382.544468664073
19299,23654.185610458724
19300,11856.043494363888
19301,20979.34662629622
19302,20554.633135711738
19303,26253.050428329032
19304,15586.226921911255
19305,21490.80112662703
19306,19882.119535678212
19307,17725.570533294394
19308,10852.447554155635
19309,12653.501735525235
19310,17059.826724700233
19311,31882.38924641948
19312,11851.441029307643
19313,12773.597346793624
19314,12785.15221608213
19315,11845.23888156071
19316,8894.432729346485
19317,20323.473275946002
19318,19415.460007020483
19319,11168.986946793353
19320,9551.268917820413
19321,26639.809446205323
19322,20354.943033137122
19323,19446.88192798085
19324,29154.013917935794
19325,12101.062176732796
19326,12300.534426967633
19327,8889.12860931201
19328,19905.51530482836
19329,31108.064927075302
19330,21043.27234608208
19331,34676.266844155885
19332,8753.057873111657
19333,15534.984991717922
19334,26033.604078375443
19335,11288.121908538922
19336,16247.754722192596
19337,41892.407916555116
19338,8741.295726170547
19339,21599.861291886184
19340,29649.157454006043
19341,7849.576704417288
19342,12409.97382277118
19343,19718.50428089154
19344,19992.99034894334
19345,10162.058025047265
19346,31492.031575511788
19347,6672.507343116883
19348,25080.35041792915
19349,22700.209886368993
19350,21465.016020345513
19351,13218.220424829493
19352,26661.885919800214
19353,19190.9765010322
19354,16925.0963476356
19355,13613.968244287867
19356,38312.40844343048
19357,24416.164501857642
19358,15096.011946157036
19359,25212.441951433124
19360,16208.703904152482
19361,34220.92354434424
19362,21237.425977335733
19363,19403.82118494241
19364,13449.305790212244
19365,15142.958474000427
19366,27783.14188121399
19367,21713.62410402009
19368,20147.874017587423
19369,25734.586428992916
19370,45410.40336157629
19371,31983.728284615834
19372,21319.551118498843
19373,53678.03106107701
19374,12899.927889710927
19375,38161.96843134584
19376,24634.54375755019
19377,11899.358586016699
19378,31262.049112774337
19379,13798.648298716056
19380,26302.81938373919
20745,18629.712700763415
20746,37130.92903569038
20747,17563.884449485307
20748,25363.917012471316
20749,15143.203484737263
20750,18953.096048552048
20751,20028.02139135695
20752,25258.02845010732
20753,34865.016781139006
20754,18847.20410044412
20755,9173.917683191281
20756,13853.693247270827
20757,25843.050456873116
20758,20009.31249270778
20759,21389.507467157084
20760,13447.973172632259
20761,11602.441346318134
20762,41130.03809464569
20763,22197.053099068096
20764,11652.462050546415
20765,13658.781542865327
20766,22462.20599506406
20767,22251.16353943373
20768,13321.53345226739
20769,12164.783175899443
20770,12916.617018741745
20771,10467.331333989172
20772,21654.3409156671
20773,13602.587937866607
20774,14923.9540074352
20775,19001.569741809464
20776,42226.799037820274
20777,19873.6615397177
20778,14922.386514470292
20779,14445.37245391302
20780,23604.019483189422
20781,9313.918097229995
20782,18194.98110802658
20783,19511.1410354447
20784,22135.91263056521
20785,29994.7779805814
20786,23225.25197885584
20787,11657.457049793298
20788,8265.754542761022
20789,19694.095530053622
20790,11212.514997595648
20791,20820.443248090018
20792,13194.18581746572
20793,31264.417364288813
20794,12040.129938488617
20795,17998.076202507313
20796,11396.493077969748
20797,20717.00586479611
20798,32728.757904823517
20799,11628.193103312928
20800,24055.868809840842
20801,21143.207584885593
20802,12372.93962928216
20803,8763.694113347156
20804,17865.689777325788
20805,16256.044090221676
20806,16256.452351867494
20807,9217.610859765584
20808,15221.328351084252
20809,9712.897311569788
20810,24504.825864242506
20811,24148.18112426497
20812,13714.026027498538
20813,21003.935010343408
20814,12252.319285868447
20815,35180.399349656276
20816,11241.639023519683
20817,13952.241970694618
20818,14339.674229584407
20819,13371.133370129008
20820,37278.67050581755
20821,23308.727801570967
20822,26425.090589152634
20823,15515.915721051042
20824,20389.801612188836
20825,16596.25313315945
20826,11657.755276379257
20827,19820.847799105137
20828,12311.857475264942
20829,13767.707656414928
20830,11403.309507097072
20831,12652.080234951263
20832,11222.934895948278
20833,11071.986763558421
20834,11813.64223356948
20835,18118.914207938076
20836,13109.158859621599
20837,12792.467375107812
20838,22800.074758514085
20839,13858.291529954682
20840,36212.1197684814
20841,16497.171251066913
20842,30942.394219564292
20843,18571.00540812983
20844,18920.000504107004
20845,21598.214012483746
20846,24513.46675477307
20847,11044.409750170966
20848,14609.368247973809
20849,16731.713277794966
20850,13797.943655411984
20851,15353.227295568782
20852,13216.89999409135
20853,12100.538442200812
20854,11195.30625993792
20855,24067.504063694658
20856,30038.136749368856
20857,31773.021575965613
20858,28059.82472620307
20859,10213.565224162461
20860,11326.046490555202
20861,14741.381093608506
20862,15422.43569868596
20863,13859.332782528754
20864,18404.576974402135
20865,16016.268297330578
20866,31497.268135459344
20867,33271.03967169644
20868,19150.34165222799
20869,11943.1517786358
20870,26380.460715100253
20871,26561.334167935493
20872,28017.392947147546
20873,11207.191824994257
20874,18199.57163891236
20875,22306.302762539766
20876,22519.60667220076
20877,12648.979820223509
20878,20074.776455772648
20879,14514.531474155714
20880,10601.860561495534
20881,17825.235908925224
20882,10095.031331302966
20883,10292.313632831043
20884,12117.561299754361
20885,14625.25262788361
20886,14892.83472011773
20887,14104.863183143674
20888,39406.908164916706
20889,25353.437358434854
20890,12194.58812111767
20891,19212.1667874725
20892,9414.990694189943
20893,28525.56715708598
20894,21190.811427222354
20895,20755.425896864053
20896,28904.88758993118
20897,6661.494447167829
