ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
8020546,中古マンション等,,8203,茨城県,土浦市,中央,土浦,2H?,３ＬＤＫ,60,,,,平成5年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,改装済,,7.3979400086720375
8027379,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2017年第1四半期,,,7.176091259055681
8019112,中古マンション等,,8203,茨城県,土浦市,神立中央,神立,11,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第2四半期,,,6.799340549453582
8010630,中古マンション等,,8201,茨城県,水戸市,千波町,水戸,28,２ＤＫ,70,,,,平成17年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第4四半期,未改装,,7.2552725051033065
8009573,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,9,３ＬＤＫ,55,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第4四半期,,,7.230448921378274
8067758,中古マンション等,,8217,茨城県,取手市,白山,取手,24,３ＬＤＫ,75,,,,平成3年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2008年第3四半期,改装済,,6.892094602690481
8030104,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,佐貫,30分?60分,３ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,50.0,100.0,2014年第2四半期,未改装,調停・競売等,6.8512583487190755
8018043,中古マンション等,,8203,茨城県,土浦市,荒川沖西,荒川沖,1,３ＬＤＫ,80,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第4四半期,改装済,,7.176091259055681
8062737,中古マンション等,,8220,茨城県,つくば市,松代,つくば,30分?60分,３ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,住宅,,,,,,,2015年第2四半期,未改装,調停・競売等,7.146128035678238
8007519,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,8,３ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第2四半期,未改装,,7.176091259055681
8035772,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,４ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第4四半期,未改装,,7.361727836017593
8045321,中古マンション等,,8217,茨城県,取手市,野々井,稲戸井,13,４ＬＤＫ,75,,,,平成8年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第2四半期,改装済,,6.963787827345556
8022956,中古マンション等,,8217,茨城県,取手市,台宿,取手,12,３ＬＤＫ,55,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第1四半期,未改装,,6.662757831681574
8057587,中古マンション等,,8220,茨城県,つくば市,並木,つくば,30分?60分,３ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,50.0,200.0,2010年第2四半期,未改装,,7.380211241711606
8076047,中古マンション等,,8217,茨城県,取手市,井野台,取手,16,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第4四半期,未改装,,7.230448921378274
8034105,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,6,２ＬＤＫ,75,,,,平成13年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第3四半期,未改装,,7.431363764158987
8048382,中古マンション等,,8203,茨城県,土浦市,港町,土浦,8,３ＬＤＫ,50,,,,昭和52年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第3四半期,改装済,,6.477121254719663
8050933,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,4,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第4四半期,改装済,調停・競売等,7.113943352306837
8074473,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,8,３ＬＤＫ,70,,,,平成28年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2021年第2四半期,未改装,,7.380211241711606
8074689,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,9,２ＬＤＫ,60,,,,平成27年,ＲＣ,,住宅,,,,準住居地域,60.0,200.0,2018年第4四半期,未改装,,7.414973347970818
8074491,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,1,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2021年第1四半期,未改装,,7.361727836017593
8003201,中古マンション等,,8201,茨城県,水戸市,宮町,水戸,5,３ＬＤＫ,65,,,,平成18年,,,住宅,,,,商業地域,80.0,600.0,2019年第3四半期,改装済,,7.342422680822207
8090063,中古マンション等,,8224,茨城県,守谷市,小山,戸頭,3,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,市街化調整区域,60.0,200.0,2008年第4四半期,改装済,,6.740362689494244
8040519,中古マンション等,,8221,茨城県,ひたちなか市,笹野町,勝田,20,３ＬＤＫ,70,,,,平成29年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第3四半期,未改装,,7.431363764158987
8011561,中古マンション等,,8201,茨城県,水戸市,東原,赤塚,30分?60分,４ＬＤＫ,80,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第1四半期,未改装,,7.505149978319906
8046011,中古マンション等,,8217,茨城県,取手市,白山,寺原,9,３ＬＤＫ,75,,,,平成3年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2016年第1四半期,未改装,,6.8750612633917
8009639,中古マンション等,,8201,茨城県,水戸市,大町,水戸,15,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2015年第1四半期,改装済,,7.414973347970818
8006878,中古マンション等,,8203,茨城県,土浦市,田中,土浦,23,３ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第4四半期,未改装,,6.7923916894982534
8027091,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,9,３ＬＤＫ,95,,,,平成13年,,,住宅,,,,第２種中高層住居専用地域,60.0,300.0,2021年第2四半期,改装済,,7.3222192947339195
8040423,中古マンション等,,8203,茨城県,土浦市,荒川沖東,荒川沖,4,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第2四半期,未改装,調停・競売等,6.924279286061882
8028887,中古マンション等,,8201,茨城県,水戸市,千波町,水戸,30分?60分,３ＬＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2012年第3四半期,改装済,,6.857332496431268
8025132,中古マンション等,,8204,茨城県,古河市,東本町,古河,3,２ＬＤＫ,65,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,改装済,,6.924279286061882
8010317,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,4,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第1四半期,未改装,,7.447158031342219
8052833,中古マンション等,,8219,茨城県,牛久市,ひたち野東,ひたち野うしく,8,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第3四半期,未改装,,7.2552725051033065
8007524,中古マンション等,,8203,茨城県,土浦市,富士崎,土浦,8,２ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2021年第1四半期,改装済,,7.204119982655925
8002919,中古マンション等,,8201,茨城県,水戸市,見川,赤塚,30分?60分,４ＬＤＫ,95,,,,平成20年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第2四半期,未改装,,7.3222192947339195
8072280,中古マンション等,,8217,茨城県,取手市,西,寺原,19,,50,,,,,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第1四半期,未改装,,6.3979400086720375
8089156,中古マンション等,,8220,茨城県,つくば市,花畑,つくば,,５ＬＤＫ,120,,,,平成20年,ＲＣ,住宅,,,,,,,,2009年第4四半期,改装済,,7.380211241711606
8027936,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,8,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2022年第1四半期,未改装,,7.531478917042255
8036309,中古マンション等,,8220,茨城県,つくば市,松代,つくば,30分?60分,３ＬＤＫ,100,,,,平成5年,ＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2020年第4四半期,改装済,,7.041392685158225
8042893,中古マンション等,,8217,茨城県,取手市,井野台,取手,15,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第2四半期,改装済,,7.301029995663981
8047318,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,9,２ＬＤＫ,55,,,,昭和50年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.6020599913279625
8030397,中古マンション等,,8201,茨城県,水戸市,大工町,水戸,26,３ＬＤＫ,65,,,,平成25年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第1四半期,,,7.3222192947339195
8005707,中古マンション等,,8203,茨城県,土浦市,荒川沖西,荒川沖,1,２ＬＤＫ,65,,,,平成15年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第3四半期,改装済,,7.113943352306837
8032307,中古マンション等,,8208,茨城県,龍ケ崎市,（大字なし）,竜ケ崎,13,３ＬＤＫ,55,,,,平成8年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第3四半期,未改装,調停・競売等,6.204119982655925
8079704,中古マンション等,,8217,茨城県,取手市,宮和田,藤代,7,３ＬＤＫ,60,,,,昭和56年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第2四半期,改装済,,6.568201724066995
8024149,中古マンション等,,8217,茨城県,取手市,宮和田,藤代,14,３ＬＤＫ,55,,,,昭和60年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2020年第2四半期,改装済,,6.4623979978989565
8023772,中古マンション等,,8201,茨城県,水戸市,新原,赤塚,30分?60分,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第4四半期,未改装,,7.2552725051033065
8039371,中古マンション等,,8221,茨城県,ひたちなか市,石川町,勝田,13,２ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2021年第1四半期,未改装,,7.3979400086720375
8025193,中古マンション等,,8201,茨城県,水戸市,梅香,水戸,14,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第4四半期,未改装,,7.477121254719663
8077713,中古マンション等,,8217,茨城県,取手市,寺田,寺原,14,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2009年第1四半期,未改装,,6.832508912706237
8047326,中古マンション等,,8217,茨城県,取手市,戸頭,戸頭,11,３ＬＤＫ,75,,,,昭和51年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2015年第4四半期,未改装,,6.361727836017593
8088722,中古マンション等,,8220,茨城県,つくば市,並木,つくば,30分?60分,３ＬＤＫ,85,,,,平成20年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2009年第1四半期,未改装,,7.361727836017593
8012087,中古マンション等,,8201,茨城県,水戸市,千波町,偕楽園,30分?60分,３ＬＤＫ,90,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第4四半期,改装済,,7.176091259055681
8076069,中古マンション等,,8217,茨城県,取手市,井野台,取手,13,３ＬＤＫ,75,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,60.0,200.0,2009年第4四半期,未改装,,7.204119982655925
8021975,中古マンション等,,8217,茨城県,取手市,井野台,取手,15,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,その他,,,,第２種中高層住居専用地域,60.0,200.0,2021年第4四半期,未改装,,7.146128035678238
8057992,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,30分?60分,３ＬＤＫ,85,,,,平成5年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第1四半期,未改装,,7.278753600952829
8071812,中古マンション等,,8219,茨城県,牛久市,東大和田町,ひたち野うしく,8,３ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2007年第2四半期,未改装,,7.3222192947339195
8026978,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,2,４ＬＤＫ,80,,,,平成28年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第4四半期,未改装,,7.462397997898956
8053321,中古マンション等,,8220,茨城県,つくば市,春日,つくば,15,２ＬＤＫ,90,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第2四半期,改装済,,7.623249290397901
8085172,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,15,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第4四半期,未改装,,7.462397997898956
8034987,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,21,３ＬＤＫ,85,,,,平成25年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第3四半期,未改装,,7.491361693834273
8083354,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,5,３ＬＤＫ,95,,,,平成17年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第1四半期,未改装,,7.633468455579586
8069687,中古マンション等,,8217,茨城県,取手市,新町,取手,3,３ＬＤＫ,75,,,,昭和57年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第3四半期,未改装,調停・競売等,6.880813592280791
8003483,中古マンション等,,8201,茨城県,水戸市,元吉田町,水戸,18,４ＬＤＫ,85,,,,平成23年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2021年第3四半期,未改装,,7.380211241711606
8009601,中古マンション等,,8201,茨城県,水戸市,三の丸,水戸,10,２ＬＤＫ,45,,,,,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2014年第1四半期,改装済,,6.982271233039568
8010628,中古マンション等,,8201,茨城県,水戸市,千波町,水戸,30分?60分,４ＬＤＫ,90,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第2四半期,改装済,,7.204119982655925
8013636,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,龍ケ崎市,30分?60分,４ＬＤＫ,75,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,50.0,100.0,2019年第4四半期,未改装,,6.845098040014257
8071805,中古マンション等,,8219,茨城県,牛久市,東大和田町,ひたち野うしく,8,３ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,,,,,準住居地域,60.0,200.0,2008年第2四半期,未改装,,7.361727836017593
8058490,中古マンション等,,8220,茨城県,つくば市,二の宮,つくば,30分?60分,４ＬＤＫ,105,,,,平成5年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2014年第1四半期,改装済,,7.3222192947339195
8052419,中古マンション等,,8204,茨城県,古河市,本町,古河,10,３ＬＤＫ,55,,,,平成13年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2013年第1四半期,未改装,,6.929418925714293
8027000,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,0,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第2四半期,未改装,,7.2552725051033065
8049335,中古マンション等,,8224,茨城県,守谷市,中央,守谷,11,４ＬＤＫ,90,,,,平成20年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第4四半期,,,7.477121254719663
8035765,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,２ＬＤＫ＋Ｓ,60,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第4四半期,未改装,,7.146128035678238
8000740,中古マンション等,,8201,茨城県,水戸市,上水戸,赤塚,30分?60分,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2021年第1四半期,未改装,,7.079181246047625
8026920,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,0,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第4四半期,改装済,,7.301029995663981
8084647,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,,３ＬＤＫ,70,,,,平成17年,ＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,7.491361693834273
8042011,中古マンション等,,8221,茨城県,ひたちなか市,殿山町,殿山,8,２ＬＤＫ,80,,,,平成3年,ＳＲＣ,,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2021年第4四半期,,,7.204119982655925
8045143,中古マンション等,,8217,茨城県,取手市,取手,取手,9,３ＤＫ,60,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第2四半期,未改装,,6.924279286061882
8002200,中古マンション等,,8201,茨城県,水戸市,梅香,水戸,11,３ＬＤＫ,80,,,,平成17年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2019年第3四半期,未改装,,7.361727836017593
8106546,中古マンション等,,8235,茨城県,つくばみらい市,陽光台,みらい平,3,３ＬＤＫ,70,,,,,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第4四半期,未改装,,7.301029995663981
8046763,中古マンション等,,8217,茨城県,取手市,宮和田,藤代,6,２ＤＫ,35,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2016年第2四半期,,,5.698970004336019
8009904,中古マンション等,,8201,茨城県,水戸市,城南,水戸,9,２ＬＤＫ,55,,,,平成16年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第2四半期,改装済,,7.230448921378274
8015508,中古マンション等,,8201,茨城県,水戸市,新荘,水戸,30分?60分,３ＬＤＫ,60,,,,平成6年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第1四半期,改装済,,7.113943352306837
8013485,中古マンション等,,8201,茨城県,水戸市,姫子,赤塚,3,１ＤＫ,40,,,,平成18年,ＲＣ,住宅,その他,,,,近隣商業地域,80.0,300.0,2015年第4四半期,未改装,,7.079181246047625
8050136,中古マンション等,,8208,茨城県,龍ケ崎市,佐貫,佐貫,8,３ＬＤＫ,60,,,,昭和63年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第2四半期,改装済,,6.623249290397901
8094168,中古マンション等,,8224,茨城県,守谷市,ひがし野,守谷,8,２ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2012年第2四半期,未改装,,7.342422680822207
8042465,中古マンション等,,8217,茨城県,取手市,井野台,西取手,10,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第2四半期,改装済,,7.176091259055681
8012231,中古マンション等,,8201,茨城県,水戸市,備前町,水戸,25,２ＬＤＫ,50,,,,昭和47年,ＲＣ,住宅,その他,,,,第２種住居地域,60.0,200.0,2016年第2四半期,未改装,,6.230448921378274
8009308,中古マンション等,,8201,茨城県,水戸市,栄町,水戸,30分?60分,４ＬＤＫ,100,,,,昭和46年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2010年第4四半期,改装済,,6.919078092376074
8001019,中古マンション等,,8201,茨城県,水戸市,五軒町,水戸,20,２ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,400.0,2021年第2四半期,未改装,,7.230448921378274
8008090,中古マンション等,,8201,茨城県,水戸市,赤塚,赤塚,4,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,準住居地域,60.0,200.0,2016年第3四半期,未改装,,7.301029995663981
8020305,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第2四半期,改装済,,6.778151250383644
8084313,中古マンション等,,8219,茨城県,牛久市,南,牛久,9,２ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第4四半期,未改装,,7.113943352306837
8026954,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,1,２ＬＤＫ,70,,,,平成16年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第3四半期,改装済,,7.3222192947339195
8013667,中古マンション等,,8208,茨城県,龍ケ崎市,久保台,龍ケ崎市,30分?60分,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,50.0,100.0,2017年第1四半期,未改装,,6.880813592280791
8006227,中古マンション等,,8203,茨城県,土浦市,川口,土浦,11,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第3四半期,未改装,,7.176091259055681
8024649,中古マンション等,,8203,茨城県,土浦市,港町,土浦,18,２ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第2四半期,未改装,,7.113943352306837
8024168,中古マンション等,,8217,茨城県,取手市,宮和田,藤代,7,２ＤＫ,40,,,,昭和56年,,,住宅,,,,工業地域,60.0,200.0,2019年第3四半期,未改装,,6.505149978319906
8038088,中古マンション等,,8208,茨城県,龍ケ崎市,小通幸谷町,佐貫,5,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第2四半期,改装済,,7.146128035678238
8022852,中古マンション等,,8217,茨城県,取手市,新町,取手,3,３ＬＤＫ,80,,,,平成17年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2020年第4四半期,未改装,,7.204119982655925
8087749,中古マンション等,,8220,茨城県,つくば市,千現,つくば,29,２ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第4四半期,未改装,,7.230448921378274
8079146,中古マンション等,,8220,茨城県,つくば市,吾妻,つくば,16,３ＬＤＫ,90,,,,平成21年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第2四半期,未改装,,7.431363764158987
8057413,中古マンション等,,8219,茨城県,牛久市,ひたち野西,ひたち野うしく,4,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第3四半期,未改装,,7.3222192947339195
8006583,中古マンション等,,8203,茨城県,土浦市,湖北,土浦,16,３ＬＤＫ,65,,,,平成7年,ＲＣ,,その他,,,,第１種中高層住居専用地域,60.0,200.0,2018年第4四半期,改装済,,6.845098040014257
8071743,中古マンション等,,8219,茨城県,牛久市,中根町,ひたち野うしく,1,２ＤＫ,60,,,,戦前,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第2四半期,,,7.278753600952829
8036877,中古マンション等,,8220,茨城県,つくば市,みどりの,みどりの,3,３ＬＤＫ,75,,,,平成21年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第2四半期,未改装,,7.414973347970818
8057626,中古マンション等,,8220,茨城県,つくば市,竹園,つくば,8,３ＬＤＫ,80,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第4四半期,改装済,,7.518513939877887
8001434,中古マンション等,,8201,茨城県,水戸市,城東,水戸,24,３ＬＤＫ,60,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第3四半期,未改装,,6.5910646070264995
